shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
14,41.91457187,-111.8089675,4360,
14,41.91398804,-111.8089817,4361,
14,41.91287491,-111.8090191,4362,
14,41.91251967,-111.8090822,4363,
14,41.91215995,-111.8091884,4364,
14,41.91189533,-111.8092884,4365,
14,41.91151905,-111.8094621,4366,
14,41.91126933,-111.8095157,4367,
14,41.91103794,-111.8095533,4368,
14,41.91092809,-111.8095521,4369,
14,41.91061143,-111.8095529,4370,
14,41.91058305,-111.8095682,4371,
14,41.91056492,-111.8096056,4372,
14,41.91055546,-111.8096628,4373,
14,41.91056762,-111.8109076,4374,
14,41.91060418,-111.812885,4375,
14,41.91064111,-111.8138062,4376,
14,41.91063169,-111.8145433,4377,
14,41.91062022,-111.8146039,4378,
14,41.91058433,-111.8146474,4379,
14,41.91052834,-111.8146716,4380,
14,41.91024386,-111.8146697,4381,
14,41.91005811,-111.8147207,4382,
14,41.90972487,-111.8147318,4383,
14,41.90892595,-111.8147389,4384,
14,41.90819528,-111.8147469,4385,
14,41.90609297,-111.8147569,4386,
14,41.90404622,-111.8148176,4387,
14,41.90195451,-111.8148557,4388,
14,41.89972907,-111.8148849,4389,
14,41.89747378,-111.8149092,4390,
14,41.89521816,-111.8149236,4391,
14,41.89302335,-111.8149849,4392,
14,41.89199016,-111.815029,4393,
14,41.89190137,-111.8150402,4394,
14,41.89172267,-111.8150583,4395,
14,41.89152672,-111.8150826,4396,
14,41.89122906,-111.8151277,4397,
14,41.8907984,-111.8152161,4398,
14,41.8904208,-111.8153041,4399,
14,41.88966151,-111.8155514,4400,
14,41.88887855,-111.8158944,4401,
14,41.8881248,-111.8163129,4402,
14,41.88717893,-111.816942,4403,
14,41.8861062,-111.817652,4404,
14,41.88505398,-111.8183583,4405,
14,41.88385141,-111.8191594,4406,
14,41.88269061,-111.8199309,4407,
14,41.88146276,-111.820729,4408,
14,41.88022762,-111.8215091,4409,
14,41.87903423,-111.8222658,4410,
14,41.87817021,-111.8228236,4411,
14,41.87713588,-111.8234833,4412,
14,41.87596708,-111.8242237,4413,
14,41.87479202,-111.8249752,4414,
14,41.87359876,-111.8257321,4415,
14,41.87242949,-111.8264949,4416,
14,41.87128478,-111.8271962,4417,
14,41.87017596,-111.8277452,4418,
14,41.86903906,-111.8281967,4419,
14,41.86783518,-111.8285984,4420,
14,41.86659944,-111.8290025,4421,
14,41.86543738,-111.8293592,4422,
14,41.86425449,-111.8296675,4423,
14,41.86310954,-111.8299729,4424,
14,41.86187729,-111.8302812,4425,
14,41.86107865,-111.830465,4426,
14,41.85999359,-111.8306866,4427,
14,41.85890954,-111.8309096,4428,
14,41.85779694,-111.8311291,4429,
14,41.85671515,-111.8313473,4430,
14,41.85564892,-111.8315476,4431,
14,41.85455407,-111.831731,4432,
14,41.85373425,-111.8318318,4433,
14,41.85278299,-111.8319172,4434,
14,41.85174374,-111.8320227,4435,
14,41.85062514,-111.8321134,4436,
14,41.84994424,-111.8321895,4437,
14,41.84845441,-111.8323244,4438,
14,41.84738585,-111.8324236,4439,
14,41.84627948,-111.8324953,4440,
14,41.8458309,-111.8325332,4441,
14,41.84428706,-111.8325651,4442,
14,41.84288294,-111.8326023,4443,
14,41.8414024,-111.8326468,4444,
14,41.84038805,-111.8326835,4445,
14,41.83981511,-111.8326867,4446,
14,41.83954766,-111.8326447,4447,
14,41.83925165,-111.8326477,4448,
14,41.83904848,-111.8326133,4449,
14,41.83865765,-111.8326191,4450,
14,41.83861379,-111.8325833,4451,
14,41.83858069,-111.8325331,4452,
14,41.83855629,-111.8324811,4453,
14,41.83854772,-111.8324039,4454,
14,41.8385476,-111.832076,4455,
14,41.83856432,-111.831892,4456,
14,41.83856971,-111.8312081,4457,
14,41.83857023,-111.8308766,4458,
14,41.83854992,-111.8298901,4459,
14,41.83853573,-111.8298373,4460,
14,41.83849896,-111.8298185,4461,
14,41.8384325,-111.8298129,4462,
14,41.83740544,-111.8298269,4463,
14,41.83654272,-111.829846,4464,
14,41.83559536,-111.8298734,4465,
14,41.83457846,-111.829898,4466,
14,41.83440107,-111.8299052,4467,
14,41.83436575,-111.8298843,4468,
14,41.83434597,-111.8298465,4469,
14,41.83433609,-111.8297767,4470,
14,41.83433771,-111.8293534,4471,
14,41.83432115,-111.8280743,4472,
14,41.83429827,-111.827025,4473,
14,41.83428278,-111.8261298,4474,
14,41.83424594,-111.825449,4475,
14,41.83421365,-111.8246498,4476,
14,41.8342016,-111.8244771,4477,
14,41.83417471,-111.8244247,4478,
14,41.83413837,-111.8243793,4479,
14,41.83407906,-111.824339,4480,
14,41.83399662,-111.8243126,4481,
14,41.83352986,-111.8243125,4482,
14,41.83290755,-111.8243246,4483,
14,41.83234142,-111.8243622,4484,
14,41.83124463,-111.8243959,4485,
14,41.83023952,-111.8244315,4486,
14,41.82929178,-111.8244749,4487,
14,41.82824168,-111.824505,4488,
14,41.82815732,-111.8245343,4489,
14,41.82810603,-111.8245695,4490,
14,41.82806929,-111.8246441,4491,
14,41.82804715,-111.8247365,4492,
14,41.82806443,-111.8261119,4493,
14,41.82804604,-111.8261917,4494,
14,41.82800012,-111.8262296,4495,
14,41.82793839,-111.8262312,4496,
14,41.82679193,-111.8262687,4497,
14,41.82638034,-111.8262863,4498,
14,41.82569796,-111.8262985,4499,
14,41.82456845,-111.8263421,4500,
14,41.82403316,-111.8263608,4501,
14,41.82399741,-111.8263733,4502,
14,41.82398183,-111.8264045,4503,
14,41.82398317,-111.8264731,4504,
14,41.82398095,-111.8279002,4505,
14,41.82397503,-111.8285307,4506,
14,41.82396547,-111.830429,4507,
14,41.82396859,-111.8317049,4508,
14,41.82396286,-111.8328281,4509,
14,41.82395209,-111.8328905,4510,
14,41.82393602,-111.832946,4511,
14,41.82391849,-111.8330037,4512,
14,41.82387233,-111.8330381,4513,
14,41.82349369,-111.8330419,4514,
14,41.8232816,-111.8330896,4515,
14,41.82209481,-111.8331117,4516,
14,41.82070104,-111.8331417,4517,
14,41.81968636,-111.8331475,4518,
14,41.81842147,-111.8331718,4519,
14,41.81718384,-111.8331966,4520,
14,41.81600734,-111.8332214,4521,
14,41.8147734,-111.8332468,4522,
14,41.81272536,-111.8332874,4523,
14,41.81046753,-111.8333361,4524,
14,41.80823806,-111.833385,4525,
14,41.80609795,-111.833427,4526,
14,41.80373378,-111.8334769,4527,
14,41.80149737,-111.8335416,4528,
14,41.80071937,-111.8335359,4529,
14,41.80047249,-111.8334974,4530,
14,41.8000835,-111.8335031,4531,
14,41.79983646,-111.8334705,4532,
14,41.79931227,-111.8334713,4533,
14,41.79926912,-111.8334474,4534,
14,41.79923941,-111.8334035,4535,
14,41.79922164,-111.8333437,4536,
14,41.7992242,-111.8322855,4537,
14,41.79920461,-111.8301287,4538,
14,41.79917807,-111.8281345,4539,
14,41.79914466,-111.8260451,4540,
14,41.79911089,-111.8230671,4541,
14,41.79907397,-111.8195079,4542,
14,41.79905026,-111.8181753,4543,
14,41.79901885,-111.8168876,4544,
14,41.79900554,-111.8168562,4545,
14,41.79899018,-111.8168288,4546,
14,41.79896965,-111.8168083,4547,
14,41.79893981,-111.8167987,4548,
14,41.79746704,-111.8168325,4549,
14,41.79673923,-111.8168522,4550,
14,41.79512194,-111.8168599,4551,
14,41.79507783,-111.8168468,4552,
14,41.79504965,-111.8168199,4553,
14,41.79503491,-111.8167876,4554,
14,41.79502826,-111.8167234,4555,
14,41.79497472,-111.8147168,4556,
14,41.79494435,-111.8134722,4557,
14,41.79492883,-111.8130172,4558,
14,41.79490781,-111.8129523,4559,
14,41.79488221,-111.8129247,4560,
14,41.79483466,-111.8128939,4561,
14,41.79477976,-111.8128822,4562,
14,41.79473821,-111.8128791,4563,
14,41.79445741,-111.8128783,4564,
14,41.7936347,-111.8128787,4565,
14,41.79301556,-111.8128966,4566,
14,41.79213761,-111.8129218,4567,
14,41.7911891,-111.8129525,4568,
14,41.79027225,-111.8129738,4569,
14,41.78921007,-111.8130017,4570,
14,41.78827763,-111.8130378,4571,
14,41.78733442,-111.8130546,4572,
14,41.78639827,-111.8130922,4573,
14,41.78540447,-111.8131332,4574,
14,41.78438866,-111.8131441,4575,
14,41.78307574,-111.8131848,4576,
14,41.78248523,-111.8131977,4577,
14,41.78152408,-111.8132044,4578,
14,41.78061123,-111.8132169,4579,
14,41.77978315,-111.8132471,4580,
14,41.77886963,-111.8132793,4581,
14,41.77792146,-111.8133065,4582,
14,41.77723422,-111.8133308,4583,
14,41.77616818,-111.8133572,4584,
14,41.77531947,-111.8133838,4585,
14,41.77443655,-111.8134124,4586,
14,41.7736259,-111.8134313,4587,
14,41.77279492,-111.813459,4588,
14,41.7723181,-111.8134671,4589,
14,41.77154155,-111.8135049,4590,
14,41.77063625,-111.8135338,4591,
14,41.76981609,-111.8135533,4592,
14,41.76932645,-111.8135701,4593,
14,41.7693162,-111.8135667,4594,
14,41.76930512,-111.8135552,4595,
14,41.76928951,-111.8135248,4596,
14,41.7692873,-111.81227,4597,
14,41.76929624,-111.8110686,4598,
14,41.76929991,-111.8098341,4599,
14,41.76931634,-111.806317,4600,
14,41.76932005,-111.804693,4601,
14,41.76930876,-111.8046595,4602,
14,41.7692908,-111.8046253,4603,
14,41.76926057,-111.8045937,4604,
14,41.76919983,-111.804584,4605,
14,41.76799774,-111.8045871,4606,
14,41.76735287,-111.8045576,4607,
14,41.76623893,-111.8045176,4608,
14,41.76501754,-111.8044835,4609,
14,41.76372045,-111.8044494,4610,
14,41.76246641,-111.8044194,4611,
14,41.76164158,-111.8044197,4612,
14,41.75985835,-111.8043589,4613,
14,41.75855391,-111.8043276,4614,
14,41.75723991,-111.8043248,4615,
14,41.75668265,-111.8043189,4616,
14,41.75598131,-111.8043237,4617,
14,41.7547748,-111.8043719,4618,
14,41.75360168,-111.8044325,4619,
14,41.75250663,-111.8044509,4620,
14,41.75162818,-111.8044642,4621,
14,41.75027509,-111.8044246,4622,
14,41.7491824,-111.8044158,4623,
14,41.74807159,-111.8043889,4624,
14,41.74712934,-111.8043989,4625,
14,41.74583571,-111.804338,4626,
14,41.74500593,-111.8043424,4627,
14,41.74465977,-111.8043752,4628,
14,41.74445906,-111.8043666,4629,
14,41.74441651,-111.8043677,4630,
14,41.74440503,-111.8043754,4631,
14,41.74438451,-111.8043952,4632,
14,41.74436811,-111.8044184,4633,
14,41.74435827,-111.8044514,4634,
14,41.74435337,-111.8044944,4635,
14,41.74438305,-111.8057424,4636,
14,41.74439205,-111.8063777,4637,
14,41.74438393,-111.8064825,4638,
14,41.74440981,-111.8072247,4639,
14,41.74442833,-111.8084819,4640,
14,41.74446316,-111.8105367,4641,
14,41.74449616,-111.8109861,4642,
14,41.74452559,-111.8122528,4643,
14,41.74453055,-111.8129241,4644,
14,41.74452208,-111.8134136,4645,
14,41.74453383,-111.8139505,4646,
14,41.74455474,-111.8153243,4647,
14,41.74452046,-111.8157981,4648,
14,41.74447853,-111.8160004,4649,
14,41.74441631,-111.8161688,4650,
14,41.74430795,-111.816343,4651,
14,41.74420816,-111.8164416,4652,
14,41.74405267,-111.8165559,4653,
14,41.74389573,-111.8166344,4654,
14,41.74373928,-111.8166825,4655,
14,41.74352181,-111.8166953,4656,
14,41.74319694,-111.8167158,4657,
14,41.74272057,-111.8167346,4658,
14,41.74173046,-111.8167698,4659,
14,41.74111157,-111.8167879,4660,
14,41.74094962,-111.8168247,4661,
14,41.74077956,-111.8168318,4662,
14,41.74074229,-111.8168416,4663,
14,41.74072286,-111.8168709,4664,
14,41.74071294,-111.8169085,4665,
14,41.74070532,-111.8169592,4666,
14,41.74068846,-111.8173334,4667,
14,41.74070384,-111.8183109,4668,
14,41.74071493,-111.8187145,4669,
14,41.74073342,-111.8189484,4670,
14,41.74077801,-111.8190777,4671,
14,41.74082085,-111.8191626,4672,
14,41.74085721,-111.8192543,4673,
14,41.74084272,-111.8193936,4674,
14,41.74079187,-111.8195073,4675,
14,41.74076503,-111.8195816,4676,
14,41.74075227,-111.8197427,4677,
14,41.74073609,-111.8199395,4678,
14,41.74076119,-111.8213273,4679,
14,41.74077138,-111.8221729,4680,
14,41.74079035,-111.8233142,4681,
14,41.74086817,-111.8273131,4682,
14,41.7408889,-111.828655,4683,
14,41.74090383,-111.8290493,4684,
14,41.74091138,-111.8292165,4685,
14,41.74093587,-111.8293375,4686,
14,41.74096874,-111.8294136,4687,
14,41.7410041,-111.8294691,4688,
14,41.74102067,-111.8295239,4689,
14,41.74101959,-111.8295765,4690,
14,41.74099858,-111.8296617,4691,
14,41.74096506,-111.8297151,4692,
14,41.74094256,-111.8297985,4693,
14,41.74092343,-111.8299236,4694,
14,41.74091484,-111.8300908,4695,
14,41.74091898,-111.8303391,4696,
14,41.74091714,-111.8304735,4697,
14,41.7409256,-111.8314177,4698,
14,41.74090391,-111.8314677,4699,
14,41.74087667,-111.8314958,4700,
14,41.74085212,-111.8315019,4701,
14,41.74080667,-111.8315068,4702,
14,41.74074035,-111.8314945,4703,
14,41.74064277,-111.8314062,4704,
14,41.74051365,-111.8312185,4705,
15,41.7428578,-111.8520903,4706,
15,41.74293195,-111.8520865,4707,
15,41.74295381,-111.8520801,4708,
15,41.74296178,-111.8520525,4709,
15,41.74294869,-111.8513591,4710,
15,41.74294224,-111.8510633,4711,
15,41.74292008,-111.8495829,4712,
15,41.74292012,-111.8494555,4713,
15,41.74290239,-111.8494038,4714,
15,41.74285968,-111.8493842,4715,
15,41.74116423,-111.8494733,4716,
15,41.73938657,-111.8495761,4717,
15,41.73934783,-111.8495761,4718,
15,41.73932342,-111.8495597,4719,
15,41.7393023,-111.8495299,4720,
15,41.73930007,-111.849527,4721,
15,41.73928669,-111.8494808,4722,
15,41.73928824,-111.8493742,4723,
15,41.73927734,-111.8488047,4724,
15,41.73920702,-111.8456881,4725,
15,41.73920204,-111.8450663,4726,
15,41.73919715,-111.8448613,4727,
15,41.73916588,-111.8427142,4728,
15,41.73916586,-111.8423172,4729,
15,41.73916072,-111.841821,4730,
15,41.73912932,-111.8399373,4731,
15,41.73911638,-111.8391129,4732,
15,41.73907973,-111.8375803,4733,
15,41.73906257,-111.8372085,4734,
15,41.73901375,-111.8368481,4735,
15,41.73899737,-111.8362888,4736,
15,41.73897796,-111.8350128,4737,
15,41.73896421,-111.8340121,4738,
15,41.73899338,-111.8334856,4739,
15,41.73899747,-111.8334115,4740,
15,41.73900052,-111.8332717,4741,
15,41.73900142,-111.8331963,4742,
15,41.73898874,-111.8323258,4743,
15,41.73898051,-111.8319597,4744,
15,41.73894924,-111.829749,4745,
15,41.7389414,-111.829393,4746,
15,41.73889816,-111.8271186,4747,
15,41.73889848,-111.8268479,4748,
15,41.73886536,-111.82462,4749,
15,41.73885742,-111.8242796,4750,
15,41.73882026,-111.8220885,4751,
15,41.73881735,-111.8217337,4752,
15,41.73877458,-111.8195504,4753,
15,41.73876694,-111.8192018,4754,
15,41.73873276,-111.8170853,4755,
15,41.73872878,-111.8169495,4756,
15,41.73872205,-111.8167977,4757,
15,41.73871607,-111.8166466,4758,
15,41.73870037,-111.8165341,4759,
15,41.73865279,-111.81624,4760,
15,41.73863118,-111.8161196,4761,
15,41.73861183,-111.8160033,4762,
15,41.73859407,-111.8158951,4763,
15,41.73858169,-111.8158014,4764,
15,41.73857376,-111.8157246,4765,
15,41.73856326,-111.8156065,4766,
15,41.73855509,-111.8154997,4767,
15,41.73855198,-111.8153741,4768,
15,41.73854953,-111.8152454,4769,
15,41.738552,-111.8151131,4770,
15,41.73856648,-111.8149451,4771,
15,41.73858662,-111.8147734,4772,
15,41.73861339,-111.8146005,4773,
15,41.73865103,-111.8144179,4774,
15,41.73868838,-111.8142549,4775,
15,41.73874522,-111.8140698,4776,
15,41.73879112,-111.8139338,4777,
15,41.73887718,-111.81372,4778,
15,41.73897041,-111.8134897,4779,
15,41.73914063,-111.8130716,4780,
15,41.73922522,-111.8128724,4781,
15,41.73928475,-111.8127252,4782,
15,41.73936718,-111.8125094,4783,
15,41.73948011,-111.812245,4784,
15,41.7397957,-111.8114556,4785,
15,41.7398855,-111.811193,4786,
15,41.7399363,-111.8110458,4787,
15,41.73996561,-111.810952,4788,
15,41.74012306,-111.8104134,4789,
15,41.74020559,-111.8100899,4790,
15,41.74026215,-111.8098404,4791,
15,41.74032007,-111.8095735,4792,
15,41.74035639,-111.8094285,4793,
15,41.74040288,-111.8092289,4794,
15,41.74068498,-111.8079454,4795,
15,41.74073001,-111.8077475,4796,
15,41.74082102,-111.8074125,4797,
15,41.74095427,-111.8070324,4798,
15,41.74103856,-111.8068412,4799,
15,41.74114107,-111.8066136,4800,
15,41.74143489,-111.8060769,4801,
15,41.74204417,-111.8050494,4802,
15,41.74251167,-111.80432,4803,
15,41.74270382,-111.8040009,4804,
15,41.74302358,-111.8033756,4805,
15,41.74315462,-111.803094,4806,
15,41.74329671,-111.8026624,4807,
15,41.74343479,-111.8021885,4808,
15,41.74351841,-111.801807,4809,
15,41.74358389,-111.8014211,4810,
15,41.74361682,-111.8010885,4811,
15,41.74364972,-111.8007276,4812,
15,41.74366448,-111.8004725,4813,
15,41.74368983,-111.8003429,4814,
15,41.7438086,-111.8002714,4815,
15,41.74394545,-111.8002566,4816,
15,41.74410784,-111.8002699,4817,
15,41.74417656,-111.8003028,4818,
15,41.744227,-111.8003799,4819,
15,41.7442544,-111.8008593,4820,
15,41.74429052,-111.8026129,4821,
15,41.74432294,-111.8030413,4822,
15,41.74433594,-111.8032076,4823,
15,41.74435783,-111.8045883,4824,
15,41.744396,-111.8065547,4825,
15,41.74440906,-111.8073374,4826,
15,41.74444226,-111.8087846,4827,
15,41.74449548,-111.811011,4828,
15,41.74450049,-111.8111981,4829,
15,41.74450749,-111.811355,4830,
15,41.74451679,-111.8116647,4831,
15,41.74452667,-111.8122127,4832,
15,41.74454583,-111.8128453,4833,
15,41.74454015,-111.8139542,4834,
15,41.74454579,-111.814317,4835,
15,41.7445586,-111.81527,4836,
15,41.74454798,-111.8156727,4837,
15,41.74450852,-111.8159434,4838,
15,41.74441997,-111.8161993,4839,
15,41.74441782,-111.816207,4840,
15,41.74429147,-111.8164118,4841,
15,41.74416428,-111.8165215,4842,
15,41.74401815,-111.8166032,4843,
15,41.743851,-111.8166766,4844,
15,41.74363976,-111.8167223,4845,
15,41.7434076,-111.816727,4846,
15,41.74313425,-111.8167405,4847,
15,41.74282224,-111.8167502,4848,
15,41.7427287,-111.8167596,4849,
15,41.74247041,-111.8167718,4850,
15,41.74103883,-111.8168007,4851,
15,41.7409212,-111.8168476,4852,
15,41.74080714,-111.8168485,4853,
15,41.74077273,-111.8168488,4854,
15,41.74074149,-111.8168667,4855,
15,41.74071678,-111.8168911,4856,
15,41.74070855,-111.816949,4857,
15,41.74070691,-111.817,4858,
15,41.7407003,-111.8170987,4859,
15,41.74071448,-111.8186359,4860,
15,41.74072062,-111.8187456,4861,
15,41.74073307,-111.8189219,4862,
15,41.74074689,-111.8190189,4863,
15,41.74076843,-111.8190786,4864,
15,41.74080674,-111.8191318,4865,
15,41.74084004,-111.8192074,4866,
15,41.74085031,-111.8192538,4867,
15,41.7408516,-111.8193158,4868,
15,41.74084776,-111.8193968,4869,
15,41.74081951,-111.8194539,4870,
15,41.74079893,-111.8194921,4871,
15,41.74077573,-111.8195391,4872,
15,41.74075891,-111.8195967,4873,
15,41.74075231,-111.8196948,4874,
15,41.74074549,-111.8198855,4875,
15,41.74073892,-111.8199889,4876,
15,41.74073878,-111.8201681,4877,
15,41.74077321,-111.8216735,4878,
15,41.74077749,-111.8221846,4879,
15,41.74081354,-111.8242213,4880,
15,41.74081747,-111.8245719,4881,
15,41.74085905,-111.8267458,4882,
15,41.74086931,-111.8273134,4883,
15,41.74088853,-111.8286049,4884,
15,41.74089074,-111.8287657,4885,
15,41.74089663,-111.828952,4886,
15,41.74090461,-111.82917,4887,
15,41.74091407,-111.8292692,4888,
15,41.74094205,-111.8293471,4889,
15,41.74097218,-111.8294019,4890,
15,41.74101743,-111.8294854,4891,
15,41.7410223,-111.8296032,4892,
15,41.74099664,-111.8296867,4893,
15,41.74095799,-111.8297684,4894,
15,41.74093289,-111.8298763,4895,
15,41.74091889,-111.8300817,4896,
15,41.74092091,-111.830217,4897,
15,41.74092346,-111.8303063,4898,
15,41.74093688,-111.8314335,4899,
15,41.74091144,-111.8315034,4900,
15,41.74086599,-111.831521,4901,
15,41.7408027,-111.8315286,4902,
15,41.74076826,-111.8315254,4903,
15,41.74072616,-111.8315182,4904,
15,41.74064484,-111.831505,4905,
15,41.74065238,-111.8314605,4906,
15,41.74060296,-111.8313059,4907,
15,41.7405318,-111.8311638,4908,
15,41.74050529,-111.8309581,4909,
15,41.74052616,-111.8307053,4910,
15,41.74056533,-111.8305954,4911,
15,41.74060854,-111.8305152,4912,
15,41.74068916,-111.8304289,4913,
15,41.74075875,-111.8304229,4914,
15,41.7408661,-111.8304605,4915,
15,41.74088699,-111.8305201,4916,
15,41.74092179,-111.8307109,4917,
15,41.74093996,-111.8312085,4918,
15,41.74095829,-111.8318946,4919,
15,41.74096386,-111.8322195,4920,
15,41.74097243,-111.8327191,4921,
15,41.74099976,-111.8336293,4922,
15,41.74101429,-111.834096,4923,
15,41.74102576,-111.8342632,4924,
15,41.74103142,-111.8343378,4925,
15,41.74103881,-111.8345572,4926,
15,41.74109255,-111.834601,4927,
15,41.74292121,-111.834559,4928,
15,41.74551775,-111.8344958,4929,
15,41.74585965,-111.8344833,4930,
15,41.75001188,-111.8343961,4931,
15,41.75120846,-111.834383,4932,
15,41.7518147,-111.8343755,4933,
15,41.75421454,-111.8343409,4934,
15,41.75526373,-111.8343289,4935,
15,41.75634428,-111.8343131,4936,
15,41.75736999,-111.8342832,4937,
15,41.75774249,-111.8342601,4938,
15,41.75853686,-111.8342514,4939,
15,41.75952047,-111.8342518,4940,
15,41.76007175,-111.8342375,4941,
15,41.76258113,-111.8341924,4942,
15,41.76361109,-111.8341582,4943,
15,41.76482536,-111.8341426,4944,
15,41.76653099,-111.8341084,4945,
15,41.76814816,-111.8340776,4946,
15,41.76976229,-111.83404,4947,
15,41.77226889,-111.833989,4948,
15,41.77296873,-111.8339734,4949,
15,41.77550763,-111.8339246,4950,
15,41.77677631,-111.8338924,4951,
15,41.77758287,-111.8338762,4952,
15,41.78857663,-111.8336308,4953,
15,41.79333481,-111.8335228,4954,
15,41.79913225,-111.8333968,4955,
15,41.79989812,-111.8333777,4956,
15,41.80282593,-111.8333364,4957,
15,41.80603832,-111.8332599,4958,
15,41.8195774,-111.8329525,4959,
15,41.82169738,-111.8329595,4960,
15,41.82491482,-111.8328738,4961,
15,41.82702798,-111.8328253,4962,
15,41.82886688,-111.8327814,4963,
15,41.83123743,-111.832721,4964,
15,41.83354987,-111.8326612,4965,
15,41.83628709,-111.832597,4966,
15,41.84007065,-111.8324803,4967,
15,41.84346677,-111.8324115,4968,
15,41.84476481,-111.8323748,4969,
15,41.84587131,-111.8323403,4970,
15,41.84642568,-111.8323183,4971,
15,41.84690213,-111.8322737,4972,
15,41.8472776,-111.8322419,4973,
15,41.84773574,-111.8322054,4974,
15,41.84890965,-111.8320864,4975,
15,41.84964492,-111.8320286,4976,
15,41.85008477,-111.8319836,4977,
15,41.85205394,-111.8317975,4978,
15,41.8536815,-111.8316514,4979,
15,41.85487498,-111.8314971,4980,
15,41.85557981,-111.8313743,4981,
15,41.85671958,-111.8311577,4982,
15,41.86079991,-111.8303395,4983,
15,41.86224997,-111.8300069,4984,
15,41.86382756,-111.8295903,4985,
15,41.86494314,-111.8293031,4986,
15,41.86588253,-111.8290358,4987,
15,41.86701078,-111.8286806,4988,
15,41.869097,-111.8280095,4989,
15,41.87012648,-111.8275881,4990,
15,41.87076106,-111.8272797,4991,
15,41.8714616,-111.8269051,4992,
15,41.87185877,-111.8266798,4993,
15,41.87285554,-111.8260313,4994,
15,41.87432674,-111.8250832,4995,
15,41.87759304,-111.8230042,4996,
15,41.87867601,-111.822319,4997,
15,41.88178209,-111.820337,4998,
15,41.88284836,-111.819644,4999,
15,41.88793633,-111.8162509,5000,
15,41.8883919,-111.815988,5001,
15,41.88875705,-111.8157879,5002,
15,41.88905047,-111.8156384,5003,
15,41.88951183,-111.8154359,5004,
15,41.89011245,-111.8152235,5005,
15,41.89046206,-111.815124,5006,
15,41.89094971,-111.8150157,5007,
15,41.89161222,-111.8148993,5008,
15,41.89218566,-111.8148452,5009,
15,41.89418299,-111.8147866,5010,
15,41.89695667,-111.8147497,5011,
15,41.89944843,-111.8147214,5012,
15,41.90137409,-111.8147046,5013,
15,41.90309181,-111.8146768,5014,
15,41.90438411,-111.8146448,5015,
15,41.90567609,-111.8146178,5016,
15,41.90816667,-111.8145741,5017,
15,41.90987352,-111.8145631,5018,
15,41.91113069,-111.8145316,5019,
15,41.92005023,-111.814316,5020,
15,41.92252495,-111.8142793,5021,
15,41.92329419,-111.8142545,5022,
15,41.92416558,-111.8142181,5023,
15,41.9252805,-111.8141945,5024,
15,41.92678177,-111.8141481,5025,
15,41.92844862,-111.814082,5026,
15,41.93011489,-111.8140495,5027,
15,41.93122349,-111.814017,5028,
15,41.93856684,-111.8138218,5029,
15,41.9412316,-111.8137482,5030,
15,41.94334623,-111.8136711,5031,
15,41.94382997,-111.8136444,5032,
15,41.94575694,-111.8135277,5033,
15,41.94708414,-111.813438,5034,
15,41.9498748,-111.8132944,5035,
15,41.95201994,-111.8132074,5036,
15,41.95362928,-111.8131209,5037,
15,41.95572467,-111.8129394,5038,
15,41.95721589,-111.8128534,5039,
15,41.95858202,-111.812815,5040,
15,41.96057474,-111.8127754,5041,
15,41.9635437,-111.8127654,5042,
15,41.97237591,-111.8127268,5043,
15,41.97403574,-111.8127635,5044,
15,41.97468787,-111.8128041,5045,
15,41.97531744,-111.8128019,5046,
15,41.97559013,-111.8128417,5047,
15,41.97601714,-111.8128547,5048,
15,41.9760492,-111.8128924,5049,
15,41.97606228,-111.8129478,5050,
15,41.97605801,-111.8130381,5051,
15,41.97608356,-111.815051,5052,
15,41.97611259,-111.8162313,5053,
15,41.97612739,-111.8181383,5054,
15,41.97613563,-111.821067,5055,
15,41.976148,-111.8250277,5056,
15,41.97615344,-111.826239,5057,
15,41.97612605,-111.8295489,5058,
15,41.97610011,-111.8322681,5059,
15,41.97606901,-111.8351929,5060,
15,41.97604823,-111.8371866,5061,
15,41.97600511,-111.8427414,5062,
15,41.97596575,-111.8479885,5063,
15,41.97593544,-111.8566124,5064,
15,41.97591804,-111.8566705,5065,
15,41.9759105,-111.8566913,5066,
15,41.97586553,-111.8567237,5067,
15,41.97573142,-111.8567261,5068,
15,41.97546957,-111.8567241,5069,
15,41.97386196,-111.8567273,5070,
15,41.97383441,-111.8567612,5071,
15,41.97382645,-111.8568348,5072,
15,41.97380884,-111.8593737,5073,
15,41.9738208,-111.859422,5074,
15,41.97385434,-111.8594504,5075,
15,41.97579956,-111.85948,5076,
15,41.97583624,-111.8594711,5077,
15,41.97585116,-111.8594421,5078,
15,41.97587043,-111.857974,5079,
15,41.97587385,-111.8568779,5080,
15,41.97591952,-111.8512386,5081,
15,41.97594561,-111.8461752,5082,
15,41.97599486,-111.8403841,5083,
15,41.97603792,-111.8355865,5084,
15,41.97605929,-111.8328395,5085,
15,41.97609876,-111.8292443,5086,
15,41.97611814,-111.827296,5087,
15,41.9761188,-111.8256484,5088,
15,41.97611492,-111.8226021,5089,
15,41.97610203,-111.8202702,5090,
15,41.9760947,-111.8182083,5091,
15,41.97608803,-111.8171848,5092,
15,41.97607999,-111.8162417,5093,
15,41.97601003,-111.8145541,5094,
15,41.97599852,-111.8142713,5095,
15,41.97599938,-111.8139089,5096,
15,41.97602727,-111.8136321,5097,
15,41.97602569,-111.812868,5098,
