link_id,from_node_id,to_node_id,facility_type,dir_flag,directed_route_id,link_type,link_type_name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,VDF_allowed_uses1,agency_name,stop_sequence,directed_service_id
1002052,1000312,1500435,bus,1,16.1,2,boarding_links,13.88257027706056,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.850403 41.62740599999999, -111.850303 41.627506)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1317:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002053,1500435,1000312,bus,1,16.1,2,boarding_links,13.88257027706056,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.850403 41.62740599999999, -111.850303 41.627506)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1317:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002054,1000313,1500436,bus,1,16.1,2,boarding_links,13.882577378046667,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.84370100000001 41.627314, -111.843601 41.627414)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1318:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002055,1500436,1000313,bus,1,16.1,2,boarding_links,13.882577378046667,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.84370100000001 41.627314, -111.843601 41.627414)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1318:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002056,1000314,1500437,bus,1,16.1,2,boarding_links,13.882584479026448,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.83849000000001 41.627221999999996, -111.83839 41.627322)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1319:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002057,1500437,1000314,bus,1,16.1,2,boarding_links,13.882584479026448,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.83849000000001 41.627221999999996, -111.83839 41.627322)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1319:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002058,1000315,1500438,bus,1,16.1,2,boarding_links,13.88260138242024,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.830931 41.627002999999995, -111.830831 41.627103)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1320:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002059,1500438,1000315,bus,1,16.1,2,boarding_links,13.88260138242024,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.830931 41.627002999999995, -111.830831 41.627103)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1320:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002060,1000316,1500439,bus,1,16.1,2,boarding_links,13.88253245648444,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.819861 41.627896, -111.819761 41.627996)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1321:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002061,1500439,1000316,bus,1,16.1,2,boarding_links,13.88253245648444,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.819861 41.627896, -111.819761 41.627996)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1321:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002062,1000317,1500440,bus,1,16.1,2,boarding_links,13.88225010863373,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.818933 41.631553999999994, -111.818833 41.631654)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1322:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002063,1500440,1000317,bus,1,16.1,2,boarding_links,13.88225010863373,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.818933 41.631553999999994, -111.818833 41.631654)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1322:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002064,1000318,1500441,bus,1,16.1,2,boarding_links,13.882036064082017,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.828298 41.634327, -111.828198 41.634427)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1323:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002065,1500441,1000318,bus,1,16.1,2,boarding_links,13.882036064082017,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.828298 41.634327, -111.828198 41.634427)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1323:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002066,1000319,1500442,bus,1,16.1,2,boarding_links,13.881667782855045,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.832646 41.639098, -111.832546 41.639198)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1325:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002067,1500442,1000319,bus,1,16.1,2,boarding_links,13.881667782855045,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.832646 41.639098, -111.832546 41.639198)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1325:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002068,1000320,1500443,bus,1,16.1,2,boarding_links,13.879749141969382,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.833574 41.66395, -111.833474 41.66405)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1326:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002069,1500443,1000320,bus,1,16.1,2,boarding_links,13.879749141969382,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.833574 41.66395, -111.833474 41.66405)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1326:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002070,1000321,1500444,bus,1,16.1,2,boarding_links,13.879537037964237,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.833495 41.666697, -111.833395 41.666797)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1327:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002071,1500444,1000321,bus,1,16.1,2,boarding_links,13.879537037964237,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.833495 41.666697, -111.833395 41.666797)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1327:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002072,1000322,1500445,bus,1,16.1,2,boarding_links,13.878984089537084,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.833314 41.673857999999996, -111.833214 41.673958)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1328:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002073,1500445,1000322,bus,1,16.1,2,boarding_links,13.878984089537084,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.833314 41.673857999999996, -111.833214 41.673958)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1328:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002074,1000323,1500446,bus,1,16.1,2,boarding_links,13.878669800767618,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.825929 41.677927999999994, -111.825829 41.678028)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1329:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002075,1500446,1000323,bus,1,16.1,2,boarding_links,13.878669800767618,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.825929 41.677927999999994, -111.825829 41.678028)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1329:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002076,1000324,1500447,bus,1,16.1,2,boarding_links,13.878543386798299,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.823625 41.679565, -111.823525 41.679665)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1330:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002077,1500447,1000324,bus,1,16.1,2,boarding_links,13.878543386798299,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.823625 41.679565, -111.823525 41.679665)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1330:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002078,1000325,1500448,bus,1,16.1,2,boarding_links,13.878163746800826,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.823599 41.684481, -111.823499 41.684581)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1331:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002079,1500448,1000325,bus,1,16.1,2,boarding_links,13.878163746800826,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.823599 41.684481, -111.823499 41.684581)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1331:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002080,1000326,1500449,bus,1,16.1,2,boarding_links,13.8775831316191,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82343 41.691998999999996, -111.82333 41.692099)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1332:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002081,1500449,1000326,bus,1,16.1,2,boarding_links,13.8775831316191,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82343 41.691998999999996, -111.82333 41.692099)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1332:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002082,1000327,1500450,bus,1,16.1,2,boarding_links,13.877048585649428,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82312 41.698919999999994, -111.82302 41.69902)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1333:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002083,1500450,1000327,bus,1,16.1,2,boarding_links,13.877048585649428,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82312 41.698919999999994, -111.82302 41.69902)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1333:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002084,1000328,1500451,bus,1,16.1,2,boarding_links,13.876697377093118,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82300500000001 41.703466999999996, -111.822905 41.703567)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1334:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002085,1500451,1000328,bus,1,16.1,2,boarding_links,13.876697377093118,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82300500000001 41.703466999999996, -111.822905 41.703567)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1334:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002086,1000329,1500452,bus,1,16.1,2,boarding_links,13.876304131989952,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.81775 41.708558, -111.81765 41.708658)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1335:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002087,1500452,1000329,bus,1,16.1,2,boarding_links,13.876304131989952,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.81775 41.708558, -111.81765 41.708658)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1335:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002088,1000330,1500453,bus,1,16.1,2,boarding_links,13.876196606118533,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82286 41.70995, -111.82276 41.71005)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1336:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002089,1500453,1000330,bus,1,16.1,2,boarding_links,13.876196606118533,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82286 41.70995, -111.82276 41.71005)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1336:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002090,1000331,1500454,bus,1,16.1,2,boarding_links,13.876008973123977,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.825635 41.712379, -111.825535 41.712479)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1337:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002091,1500454,1000331,bus,1,16.1,2,boarding_links,13.876008973123977,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.825635 41.712379, -111.825535 41.712479)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1337:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002092,1000332,1500455,bus,1,16.1,2,boarding_links,13.87595945705965,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82873000000001 41.71302, -111.82863 41.71312)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1338:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002093,1500455,1000332,bus,1,16.1,2,boarding_links,13.87595945705965,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82873000000001 41.71302, -111.82863 41.71312)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1338:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002094,1000333,1500456,bus,1,16.1,2,boarding_links,13.876185019193237,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.83070000000001 41.7101, -111.8306 41.7102)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1339:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002095,1500456,1000333,bus,1,16.1,2,boarding_links,13.876185019193237,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.83070000000001 41.7101, -111.8306 41.7102)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1339:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002096,1000334,1500457,bus,1,16.1,2,boarding_links,13.875910713179541,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.83476 41.713651, -111.83466 41.713751)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1340:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002097,1500457,1000334,bus,1,16.1,2,boarding_links,13.875910713179541,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.83476 41.713651, -111.83466 41.713751)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1340:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002098,1000371,1500458,bus,1,16.1,2,boarding_links,13.882087163592024,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.831725 41.63366499999999, -111.831625 41.633765)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1389:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002099,1500458,1000371,bus,1,16.1,2,boarding_links,13.882087163592024,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.831725 41.63366499999999, -111.831625 41.633765)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.1.1389:35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
1002100,1000127,1500459,bus,1,16.2,2,boarding_links,13.873826501541904,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.831489 41.740627999999994, -111.831389 41.740728)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.112:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
1002101,1500459,1000127,bus,1,16.2,2,boarding_links,13.873826501541904,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.831489 41.740627999999994, -111.831389 41.740728)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.112:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
1002102,1000127,1500460,bus,1,16.2,2,boarding_links,13.873826501541904,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.831489 41.740627999999994, -111.831389 41.740728)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.112:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
1002103,1500460,1000127,bus,1,16.2,2,boarding_links,13.873826501541904,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.831489 41.740627999999994, -111.831389 41.740728)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.112:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
1002104,1000153,1500461,bus,1,16.2,2,boarding_links,13.875056913611546,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.83543300000001 41.724703, -111.835333 41.724803)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1146:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
1002105,1500461,1000153,bus,1,16.2,2,boarding_links,13.875056913611546,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.83543300000001 41.724703, -111.835333 41.724803)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1146:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
1002106,1000153,1500462,bus,1,16.2,2,boarding_links,13.875056913611546,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.83543300000001 41.724703, -111.835333 41.724803)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1146:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
1002107,1500462,1000153,bus,1,16.2,2,boarding_links,13.875056913611546,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.83543300000001 41.724703, -111.835333 41.724803)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1146:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
1002108,1000177,1500463,bus,1,16.2,2,boarding_links,13.875173802661381,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.83544 41.723189999999995, -111.83534 41.72329)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1171:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
1002109,1500463,1000177,bus,1,16.2,2,boarding_links,13.875173802661381,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.83544 41.723189999999995, -111.83534 41.72329)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1171:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
1002110,1000177,1500464,bus,1,16.2,2,boarding_links,13.875173802661381,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.83544 41.723189999999995, -111.83534 41.72329)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1171:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
1002111,1500464,1000177,bus,1,16.2,2,boarding_links,13.875173802661381,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.83544 41.723189999999995, -111.83534 41.72329)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1171:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
1002112,1000178,1500465,bus,1,16.2,2,boarding_links,13.87448565486298,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.835221 41.732096999999996, -111.835121 41.732197)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1173:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
1002113,1500465,1000178,bus,1,16.2,2,boarding_links,13.87448565486298,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.835221 41.732096999999996, -111.835121 41.732197)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1173:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
1002114,1000178,1500466,bus,1,16.2,2,boarding_links,13.87448565486298,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.835221 41.732096999999996, -111.835121 41.732197)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1173:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
1002115,1500466,1000178,bus,1,16.2,2,boarding_links,13.87448565486298,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.835221 41.732096999999996, -111.835121 41.732197)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1173:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
1002116,1000282,1500467,bus,1,16.2,2,boarding_links,13.876003488520297,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.834905 41.71245, -111.834805 41.71255)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,-1,16.2.1287:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
