name,node_id,physical_node_id,x_coord,y_coord,route_type,route_id,node_type,directed_route_id,directed_service_id,zone_id,agency_name,geometry,terminal_flag,ctrl_type,agent_type
1102,1000108,1000108,-111.84528,41.73503,3,8,stop,,,,Cache Valley Transit District,POINT (-111.84528 41.73503),0,,
1103,1000109,1000109,-111.84544,41.72992,3,8,stop,,,,Cache Valley Transit District,POINT (-111.84544 41.72992),0,,
1104,1000110,1000110,-111.8455,41.72788,3,8,stop,,,,Cache Valley Transit District,POINT (-111.8455 41.72788),0,,
1105,1000111,1000111,-111.84362,41.72421,3,8,stop,,,,Cache Valley Transit District,POINT (-111.84362 41.72421),0,,
1106,1000112,1000112,-111.847548,41.724261,3,8,stop,,,,Cache Valley Transit District,POINT (-111.847548 41.724261),0,,
1107,1000113,1000113,-111.85197,41.72431,3,8,stop,,,,Cache Valley Transit District,POINT (-111.85197 41.72431),0,,
1108,1000114,1000114,-111.85535,41.72069,3,8,stop,,,,Cache Valley Transit District,POINT (-111.85535 41.72069),0,,
1109,1000115,1000115,-111.85928,41.72078,3,8,stop,,,,Cache Valley Transit District,POINT (-111.85928 41.72078),1,,
111,1000116,1000116,-111.830568,41.740514,3,2,stop,,,,Cache Valley Transit District,POINT (-111.830568 41.740514),1,,
1110,1000117,1000117,-111.858488,41.723532,3,8,stop,,,,Cache Valley Transit District,POINT (-111.858488 41.723532),1,,
1111,1000118,1000118,-111.85419,41.72343,3,8,stop,,,,Cache Valley Transit District,POINT (-111.85419 41.72343),0,,
1112,1000119,1000119,-111.85082,41.724148,3,8,stop,,,,Cache Valley Transit District,POINT (-111.85082 41.724148),0,,
1113,1000120,1000120,-111.848482,41.72411,3,8,stop,,,,Cache Valley Transit District,POINT (-111.848482 41.72411),0,,
1114,1000121,1000121,-111.842873,41.72445,3,8,stop,,,,Cache Valley Transit District,POINT (-111.842873 41.72445),0,,
1115,1000122,1000122,-111.845337,41.728006,3,8,stop,,,,Cache Valley Transit District,POINT (-111.845337 41.728006),0,,
1116,1000123,1000123,-111.845274,41.729882,3,8,stop,,,,Cache Valley Transit District,POINT (-111.845274 41.729882),0,,
1117,1000124,1000124,-111.845063,41.735045,3,8,stop,,,,Cache Valley Transit District,POINT (-111.845063 41.735045),0,,
1118,1000125,1000125,-111.839904,41.735944,3,8,stop,,,,Cache Valley Transit District,POINT (-111.839904 41.735944),0,,
1119,1000126,1000126,-111.836282,41.738953,3,8,stop,,,,Cache Valley Transit District,POINT (-111.836282 41.738953),0,,
112,1000127,1000127,-111.831389,41.740728,3,16,stop,,,,Cache Valley Transit District,POINT (-111.831389 41.740728),1,,
1121,1000128,1000128,-111.83277,41.73526,3,9,stop,,,,Cache Valley Transit District,POINT (-111.83277 41.73526),0,,
1122,1000129,1000129,-111.83638,41.735329,3,9,stop,,,,Cache Valley Transit District,POINT (-111.83638 41.735329),0,,
1123,1000130,1000130,-111.83769,41.731863,3,9,stop,,,,Cache Valley Transit District,POINT (-111.83769 41.731863),0,,
1124,1000131,1000131,-111.837862,41.726611,3,9,stop,,,,Cache Valley Transit District,POINT (-111.837862 41.726611),0,,
1126,1000132,1000132,-111.83566,41.7174,3,9,stop,,,,Cache Valley Transit District,POINT (-111.83566 41.7174),0,,
1127,1000133,1000133,-111.838943,41.715869,3,9,stop,,,,Cache Valley Transit District,POINT (-111.838943 41.715869),1,,
1128,1000134,1000134,-111.842279,41.715699,3,9,stop,,,,Cache Valley Transit District,POINT (-111.842279 41.715699),0,,
1129,1000135,1000135,-111.842353,41.71955,3,9,stop,,,,Cache Valley Transit District,POINT (-111.842353 41.71955),0,,
113,1000136,1000136,-111.83127,41.740816,3,8,stop,,,,Cache Valley Transit District,POINT (-111.83127 41.740816),1,,
1130,1000137,1000137,-111.837765,41.721458,3,9,stop,,,,Cache Valley Transit District,POINT (-111.837765 41.721458),0,,
1131,1000138,1000138,-111.837572,41.727679,3,9,stop,,,,Cache Valley Transit District,POINT (-111.837572 41.727679),0,,
1132,1000139,1000139,-111.837491,41.730641,3,9,stop,,,,Cache Valley Transit District,POINT (-111.837491 41.730641),0,,
1133,1000140,1000140,-111.837425,41.732035,3,9,stop,,,,Cache Valley Transit District,POINT (-111.837425 41.732035),0,,
1134,1000141,1000141,-111.836136,41.735137,3,9,stop,,,,Cache Valley Transit District,POINT (-111.836136 41.735137),0,,
1135,1000142,1000142,-111.83318,41.806053,3,13,stop,,,,Cache Valley Transit District,POINT (-111.83318 41.806053),0,,
1136,1000143,1000143,-111.841163,41.739243,3,10,stop,,,,Cache Valley Transit District,POINT (-111.841163 41.739243),0,,
1137,1000144,1000144,-111.845258,41.736108,3,10,stop,,,,Cache Valley Transit District,POINT (-111.845258 41.736108),0,,
1138,1000145,1000145,-111.854879,41.728091,3,10,stop,,,,Cache Valley Transit District,POINT (-111.854879 41.728091),1,,
1139,1000146,1000146,-111.859293,41.740404,3,10,stop,,,,Cache Valley Transit District,POINT (-111.859293 41.740404),0,,
1140,1000147,1000147,-111.859008,41.745001,3,10,stop,,,,Cache Valley Transit District,POINT (-111.859008 41.745001),0,,
1141,1000148,1000148,-111.858826,41.752014,3,10,stop,,,,Cache Valley Transit District,POINT (-111.858826 41.752014),0,,
1142,1000149,1000149,-111.858703,41.756613,3,10,stop,,,,Cache Valley Transit District,POINT (-111.858703 41.756613),0,,
1143,1000150,1000150,-111.852592,41.757748,3,10,stop,,,,Cache Valley Transit District,POINT (-111.852592 41.757748),0,,
1144,1000151,1000151,-111.84981,41.75603,3,10,stop,,,,Cache Valley Transit District,POINT (-111.84981 41.75603),0,,
1145,1000152,1000152,-111.849392,41.74876,3,10,stop,,,,Cache Valley Transit District,POINT (-111.849392 41.74876),0,,
1146,1000153,1000153,-111.835333,41.724803,3,16,stop,,,,Cache Valley Transit District,POINT (-111.835333 41.724803),0,,
1147,1000154,1000154,-111.84941,41.74382,3,10,stop,,,,Cache Valley Transit District,POINT (-111.84941 41.74382),0,,
1148,1000155,1000155,-111.84886,41.73922,3,10,stop,,,,Cache Valley Transit District,POINT (-111.84886 41.73922),0,,
1149,1000156,1000156,-111.84568,41.73917,3,10,stop,,,,Cache Valley Transit District,POINT (-111.84568 41.73917),0,,
1150,1000157,1000157,-111.841867,41.739095,3,10,stop,,,,Cache Valley Transit District,POINT (-111.841867 41.739095),0,,
1151,1000158,1000158,-111.836381,41.741009,3,11,stop,,,,Cache Valley Transit District,POINT (-111.836381 41.741009),0,,
1152,1000159,1000159,-111.839749,41.742176,3,11,stop,,,,Cache Valley Transit District,POINT (-111.839749 41.742176),0,,
1153,1000160,1000160,-111.839433,41.745214,3,11,stop,,,,Cache Valley Transit District,POINT (-111.839433 41.745214),0,,
1155,1000161,1000161,-111.839317,41.749789,3,11,stop,,,,Cache Valley Transit District,POINT (-111.839317 41.749789),0,,
1156,1000162,1000162,-111.839309,41.753147,3,11,stop,,,,Cache Valley Transit District,POINT (-111.839309 41.753147),0,,
1157,1000163,1000163,-111.83917,41.755736,3,11,stop,,,,Cache Valley Transit District,POINT (-111.83917 41.755736),0,,
1158,1000164,1000164,-111.84119,41.75779,3,11,stop,,,,Cache Valley Transit District,POINT (-111.84119 41.75779),0,,
1159,1000165,1000165,-111.848887,41.758364,3,11,stop,,,,Cache Valley Transit District,POINT (-111.848887 41.758364),0,,
1160,1000166,1000166,-111.847735,41.76515,3,11,stop,,,,Cache Valley Transit District,POINT (-111.847735 41.76515),1,,
1161,1000167,1000167,-111.843251,41.765074,3,11,stop,,,,Cache Valley Transit District,POINT (-111.843251 41.765074),0,,
1162,1000168,1000168,-111.84092,41.765011,3,11,stop,,,,Cache Valley Transit District,POINT (-111.84092 41.765011),0,,
1163,1000169,1000169,-111.839173,41.763352,3,11,stop,,,,Cache Valley Transit District,POINT (-111.839173 41.763352),0,,
