link_id,from_node_id,to_node_id,facility_type,dir_flag,directed_route_id,link_type,link_type_name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,VDF_allowed_uses1,agency_name,stop_sequence,directed_service_id
1000902,1000169,1500028,bus,1,5714.2,2,boarding_links,13.873819238270654,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.826707 41.740722, -111.826607 41.740822)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569072:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000903,1500028,1000169,bus,1,5714.2,2,boarding_links,13.873819238270654,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.826707 41.740722, -111.826607 41.740822)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569072:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000904,1000170,1500029,bus,1,5714.2,2,boarding_links,13.87382657881071,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.821591 41.740626999999996, -111.821491 41.740727)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569073:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000905,1500029,1000170,bus,1,5714.2,2,boarding_links,13.87382657881071,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.821591 41.740626999999996, -111.821491 41.740727)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569073:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000906,1000170,1500030,bus,1,5714.2,2,boarding_links,13.87382657881071,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.821591 41.740626999999996, -111.821491 41.740727)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569073:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000907,1500030,1000170,bus,1,5714.2,2,boarding_links,13.87382657881071,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.821591 41.740626999999996, -111.821491 41.740727)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569073:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000908,1000171,1500031,bus,1,5714.2,2,boarding_links,13.87354183824095,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.80938 41.744311999999994, -111.80928 41.744412)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569074:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000909,1500031,1000171,bus,1,5714.2,2,boarding_links,13.87354183824095,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.80938 41.744311999999994, -111.80928 41.744412)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569074:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000910,1000171,1500032,bus,1,5714.2,2,boarding_links,13.87354183824095,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.80938 41.744311999999994, -111.80928 41.744412)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569074:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000911,1500032,1000171,bus,1,5714.2,2,boarding_links,13.87354183824095,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.80938 41.744311999999994, -111.80928 41.744412)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569074:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000912,1000172,1500033,bus,1,5714.2,2,boarding_links,13.872984923167415,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.80447600000001 41.751518999999995, -111.804376 41.751619)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569076:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000913,1500033,1000172,bus,1,5714.2,2,boarding_links,13.872984923167415,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.80447600000001 41.751518999999995, -111.804376 41.751619)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569076:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000914,1000172,1500034,bus,1,5714.2,2,boarding_links,13.872984923167415,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.80447600000001 41.751518999999995, -111.804376 41.751619)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569076:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000915,1500034,1000172,bus,1,5714.2,2,boarding_links,13.872984923167415,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.80447600000001 41.751518999999995, -111.804376 41.751619)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569076:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000916,1000173,1500035,bus,1,5714.2,2,boarding_links,13.872558421017603,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.803759 41.757037999999994, -111.803659 41.757138)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569077:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000917,1500035,1000173,bus,1,5714.2,2,boarding_links,13.872558421017603,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.803759 41.757037999999994, -111.803659 41.757138)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569077:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000918,1000173,1500036,bus,1,5714.2,2,boarding_links,13.872558421017603,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.803759 41.757037999999994, -111.803659 41.757138)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569077:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000919,1500036,1000173,bus,1,5714.2,2,boarding_links,13.872558421017603,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.803759 41.757037999999994, -111.803659 41.757138)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569077:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000920,1000174,1500037,bus,1,5714.2,2,boarding_links,13.872462823959644,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.79803600000001 41.758275, -111.797936 41.758375)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569078:0;1;2;3;4;5;6;7;8;9;10;11;12
1000921,1500037,1000174,bus,1,5714.2,2,boarding_links,13.872462823959644,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.79803600000001 41.758275, -111.797936 41.758375)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569078:0;1;2;3;4;5;6;7;8;9;10;11;12
1000922,1000174,1500038,bus,1,5714.2,2,boarding_links,13.872462823959644,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.79803600000001 41.758275, -111.797936 41.758375)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569078:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000923,1500038,1000174,bus,1,5714.2,2,boarding_links,13.872462823959644,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.79803600000001 41.758275, -111.797936 41.758375)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569078:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000924,1000174,1500039,bus,1,5714.2,2,boarding_links,13.872462823959644,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.79803600000001 41.758275, -111.797936 41.758375)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569078:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000925,1500039,1000174,bus,1,5714.2,2,boarding_links,13.872462823959644,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.79803600000001 41.758275, -111.797936 41.758375)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569078:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000926,1000188,1500040,bus,1,5714.2,2,boarding_links,13.872729055484543,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.794735 41.75483, -111.794635 41.75493)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569109:0;1;2;3;4;5;6;7;8;9;10;11;12
1000927,1500040,1000188,bus,1,5714.2,2,boarding_links,13.872729055484543,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.794735 41.75483, -111.794635 41.75493)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569109:0;1;2;3;4;5;6;7;8;9;10;11;12
1000928,1000188,1500041,bus,1,5714.2,2,boarding_links,13.872729055484543,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.794735 41.75483, -111.794635 41.75493)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569109:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000929,1500041,1000188,bus,1,5714.2,2,boarding_links,13.872729055484543,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.794735 41.75483, -111.794635 41.75493)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569109:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000930,1000188,1500042,bus,1,5714.2,2,boarding_links,13.872729055484543,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.794735 41.75483, -111.794635 41.75493)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569109:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000931,1500042,1000188,bus,1,5714.2,2,boarding_links,13.872729055484543,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.794735 41.75483, -111.794635 41.75493)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569109:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000932,1000189,1500043,bus,1,5714.2,2,boarding_links,13.872863752164742,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.794714 41.753086999999994, -111.794614 41.753187)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569110:0;1;2;3;4;5;6;7;8;9;10;11;12
1000933,1500043,1000189,bus,1,5714.2,2,boarding_links,13.872863752164742,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.794714 41.753086999999994, -111.794614 41.753187)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569110:0;1;2;3;4;5;6;7;8;9;10;11;12
1000934,1000189,1500044,bus,1,5714.2,2,boarding_links,13.872863752164742,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.794714 41.753086999999994, -111.794614 41.753187)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569110:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000935,1500044,1000189,bus,1,5714.2,2,boarding_links,13.872863752164742,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.794714 41.753086999999994, -111.794614 41.753187)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569110:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000936,1000189,1500045,bus,1,5714.2,2,boarding_links,13.872863752164742,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.794714 41.753086999999994, -111.794614 41.753187)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569110:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000937,1500045,1000189,bus,1,5714.2,2,boarding_links,13.872863752164742,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.794714 41.753086999999994, -111.794614 41.753187)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569110:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000938,1000190,1500046,bus,1,5714.2,2,boarding_links,13.873060885951512,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.794684 41.750536, -111.794584 41.750636)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569111:0;1;2;3;4;5;6;7;8;9;10;11;12
1000939,1500046,1000190,bus,1,5714.2,2,boarding_links,13.873060885951512,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.794684 41.750536, -111.794584 41.750636)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569111:0;1;2;3;4;5;6;7;8;9;10;11;12
1000940,1000190,1500047,bus,1,5714.2,2,boarding_links,13.873060885951512,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.794684 41.750536, -111.794584 41.750636)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569111:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000941,1500047,1000190,bus,1,5714.2,2,boarding_links,13.873060885951512,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.794684 41.750536, -111.794584 41.750636)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569111:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000942,1000190,1500048,bus,1,5714.2,2,boarding_links,13.873060885951512,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.794684 41.750536, -111.794584 41.750636)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569111:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000943,1500048,1000190,bus,1,5714.2,2,boarding_links,13.873060885951512,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.794684 41.750536, -111.794584 41.750636)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569111:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000944,1000191,1500049,bus,1,5714.2,2,boarding_links,13.873188235998304,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.79692 41.748887999999994, -111.79682 41.748988)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569112:0;1;2;3;4;5;6;7;8;9;10;11;12
1000945,1500049,1000191,bus,1,5714.2,2,boarding_links,13.873188235998304,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.79692 41.748887999999994, -111.79682 41.748988)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569112:0;1;2;3;4;5;6;7;8;9;10;11;12
1000946,1000191,1500050,bus,1,5714.2,2,boarding_links,13.873188235998304,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.79692 41.748887999999994, -111.79682 41.748988)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569112:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000947,1500050,1000191,bus,1,5714.2,2,boarding_links,13.873188235998304,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.79692 41.748887999999994, -111.79682 41.748988)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569112:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000948,1000191,1500051,bus,1,5714.2,2,boarding_links,13.873188235998304,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.79692 41.748887999999994, -111.79682 41.748988)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569112:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000949,1500051,1000191,bus,1,5714.2,2,boarding_links,13.873188235998304,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.79692 41.748887999999994, -111.79682 41.748988)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569112:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000950,1000192,1500052,bus,1,5714.2,2,boarding_links,13.873466266332967,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.796955 41.74529, -111.796855 41.74539)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569113:0;1;2;3;4;5;6;7;8;9;10;11;12
1000951,1500052,1000192,bus,1,5714.2,2,boarding_links,13.873466266332967,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.796955 41.74529, -111.796855 41.74539)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569113:0;1;2;3;4;5;6;7;8;9;10;11;12
1000952,1000192,1500053,bus,1,5714.2,2,boarding_links,13.873466266332967,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.796955 41.74529, -111.796855 41.74539)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569113:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000953,1500053,1000192,bus,1,5714.2,2,boarding_links,13.873466266332967,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.796955 41.74529, -111.796855 41.74539)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569113:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000954,1000192,1500054,bus,1,5714.2,2,boarding_links,13.873466266332967,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.796955 41.74529, -111.796855 41.74539)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569113:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000955,1500054,1000192,bus,1,5714.2,2,boarding_links,13.873466266332967,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.796955 41.74529, -111.796855 41.74539)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569113:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000956,1000193,1500055,bus,1,5714.2,2,boarding_links,13.873552269890578,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.80337800000001 41.74417699999999, -111.803278 41.744277)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569114:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000957,1500055,1000193,bus,1,5714.2,2,boarding_links,13.873552269890578,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.80337800000001 41.74417699999999, -111.803278 41.744277)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569114:0;1;2;3;4;5;6;7;8;9;10;11;12;13
1000958,1000193,1500056,bus,1,5714.2,2,boarding_links,13.873552269890578,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.80337800000001 41.74417699999999, -111.803278 41.744277)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569114:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000959,1500056,1000193,bus,1,5714.2,2,boarding_links,13.873552269890578,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.80337800000001 41.74417699999999, -111.803278 41.744277)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569114:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000960,1000194,1500057,bus,1,5714.2,2,boarding_links,13.873540060995596,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.807323 41.744335, -111.807223 41.744435)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569115:0;1;2;3;4;5;6;7;8;9;10;11;12
1000961,1500057,1000194,bus,1,5714.2,2,boarding_links,13.873540060995596,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.807323 41.744335, -111.807223 41.744435)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569115:0;1;2;3;4;5;6;7;8;9;10;11;12
1000962,1000194,1500058,bus,1,5714.2,2,boarding_links,13.873540060995596,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.807323 41.744335, -111.807223 41.744435)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569115:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000963,1500058,1000194,bus,1,5714.2,2,boarding_links,13.873540060995596,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.807323 41.744335, -111.807223 41.744435)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569115:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000964,1000195,1500059,bus,1,5714.2,2,boarding_links,13.873535424701533,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.81108900000001 41.744395, -111.810989 41.744495)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569116:0;1;2;3;4;5;6;7;8;9;10;11;12
1000965,1500059,1000195,bus,1,5714.2,2,boarding_links,13.873535424701533,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.81108900000001 41.744395, -111.810989 41.744495)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569116:0;1;2;3;4;5;6;7;8;9;10;11;12
1000966,1000195,1500060,bus,1,5714.2,2,boarding_links,13.873535424701533,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.81108900000001 41.744395, -111.810989 41.744495)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569116:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000967,1500060,1000195,bus,1,5714.2,2,boarding_links,13.873535424701533,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.81108900000001 41.744395, -111.810989 41.744495)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569116:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000968,1000196,1500061,bus,1,5714.2,2,boarding_links,13.873821865412072,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82227300000001 41.740688, -111.822173 41.740788)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569117:0;1;2;3;4;5;6;7;8;9;10;11;12
1000969,1500061,1000196,bus,1,5714.2,2,boarding_links,13.873821865412072,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82227300000001 41.740688, -111.822173 41.740788)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569117:0;1;2;3;4;5;6;7;8;9;10;11;12
1000970,1000196,1500062,bus,1,5714.2,2,boarding_links,13.873821865412072,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82227300000001 41.740688, -111.822173 41.740788)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569117:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000971,1500062,1000196,bus,1,5714.2,2,boarding_links,13.873821865412072,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82227300000001 41.740688, -111.822173 41.740788)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569117:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000972,1000197,1500063,bus,1,5714.2,2,boarding_links,13.873815065750177,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.827404 41.740776, -111.827304 41.740876)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569118:0;1;2;3;4;5;6;7;8;9;10;11;12
1000973,1500063,1000197,bus,1,5714.2,2,boarding_links,13.873815065750177,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.827404 41.740776, -111.827304 41.740876)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569118:0;1;2;3;4;5;6;7;8;9;10;11;12
1000974,1000197,1500064,bus,1,5714.2,2,boarding_links,13.873815065750177,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.827404 41.740776, -111.827304 41.740876)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569118:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1000975,1500064,1000197,bus,1,5714.2,2,boarding_links,13.873815065750177,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.827404 41.740776, -111.827304 41.740876)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5714.2.7569118:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
