name,node_id,physical_node_id,x_coord,y_coord,route_type,route_id,node_type,directed_route_id,directed_service_id,zone_id,agency_name,geometry,terminal_flag,ctrl_type,agent_type
7565661,1000114,1000114,-111.86667,41.700709,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.86667 41.700709),0,,
7565726,1000115,1000115,-111.866308,41.703402,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.866308 41.703402),0,,
7565727,1000116,1000116,-111.864827,41.700668,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.864827 41.700668),0,,
7565728,1000117,1000117,-111.864943,41.689367,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.864943 41.689367),0,,
7565729,1000118,1000118,-111.859762,41.688951,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.859762 41.688951),0,,
7565730,1000119,1000119,-111.853859,41.688466,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.853859 41.688466),0,,
7565731,1000120,1000120,-111.850782,41.685486,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.850782 41.685486),0,,
7565732,1000121,1000121,-111.847422,41.684543,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.847422 41.684543),0,,
7565733,1000122,1000122,-111.847434,41.682559,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.847434 41.682559),0,,
7565734,1000123,1000123,-111.847247,41.679296,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.847247 41.679296),0,,
7565736,1000124,1000124,-111.847648,41.674944,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.847648 41.674944),0,,
7565737,1000125,1000125,-111.8562943411045,41.67503801708495,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.8562943411045 41.67503801708495),0,,
7565738,1000126,1000126,-111.85782158895492,41.67948699999999,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.85782158895492 41.67948699999999),0,,
7565739,1000127,1000127,-111.857192,41.68367,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.857192 41.68367),0,,
7565740,1000128,1000128,-111.857228,41.686458,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.857228 41.686458),0,,
7565741,1000129,1000129,-111.859765,41.689017,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.859765 41.689017),0,,
7565742,1000130,1000130,-111.865102,41.68942,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.865102 41.68942),0,,
7565907,1000131,1000131,-111.855844,41.701754,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.855844 41.701754),0,,
7565908,1000132,1000132,-111.858007084656,41.7038510138595,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.858007084656 41.7038510138595),0,,
7565909,1000133,1000133,-111.847319,41.702821,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.847319 41.702821),0,,
7565910,1000134,1000134,-111.841135,41.704198,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.841135 41.704198),0,,
7565911,1000135,1000135,-111.841222,41.707634,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.841222 41.707634),0,,
7565912,1000136,1000136,-111.839457,41.709683,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839457 41.709683),0,,
7565913,1000137,1000137,-111.830007,41.7149770586987,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.830007 41.7149770586987),0,,
7565914,1000138,1000138,-111.83071965889545,41.718185018661835,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.83071965889545 41.718185018661835),0,,
7565915,1000139,1000139,-111.831871,41.72093,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.831871 41.72093),0,,
7565916,1000140,1000140,-111.832448,41.72616,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.832448 41.72616),0,,
7565917,1000141,1000141,-111.832306,41.730782,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.832306 41.730782),0,,
7565918,1000142,1000142,-111.841218,41.704134,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.841218 41.704134),0,,
7565919,1000143,1000143,-111.827391,41.730024,3,5716,stop,,,,CVTD Cache Valley Transit District,POINT (-111.827391 41.730024),0,,
7565920,1000144,1000144,-111.82753,41.726141,3,5716,stop,,,,CVTD Cache Valley Transit District,POINT (-111.82753 41.726141),0,,
7567309,1000145,1000145,-111.831291,41.740633,3,5716,stop,,,,CVTD Cache Valley Transit District,POINT (-111.831291 41.740633),1,,
7567310,1000146,1000146,-111.854828,41.728066,3,5721,stop,,,,CVTD Cache Valley Transit District,POINT (-111.854828 41.728066),0,,
7567311,1000147,1000147,-111.859306,41.74041,3,5741,stop,,,,CVTD Cache Valley Transit District,POINT (-111.859306 41.74041),0,,
7568044,1000148,1000148,-111.830728,41.740562,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.830728 41.740562),1,,
7568045,1000149,1000149,-111.843281,41.76512,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.843281 41.76512),0,,
7568621,1000150,1000150,-111.840943,41.765069,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.840943 41.765069),0,,
7568622,1000151,1000151,-111.839125,41.763342,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839125 41.763342),0,,
7568623,1000152,1000152,-111.839252,41.758554,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839252 41.758554),0,,
7568624,1000153,1000153,-111.839308,41.755961,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839308 41.755961),0,,
7568625,1000154,1000154,-111.839453,41.753683,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839453 41.753683),0,,
7568626,1000155,1000155,-111.839488,41.749329,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839488 41.749329),0,,
7568627,1000156,1000156,-111.839614,41.745728,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839614 41.745728),0,,
7568628,1000157,1000157,-111.839933,41.742396,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839933 41.742396),0,,
7568629,1000158,1000158,-111.836449,41.740936,3,5739,stop,,,,CVTD Cache Valley Transit District,POINT (-111.836449 41.740936),0,,
7568630,1000159,1000159,-111.836378,41.740991,3,5734,stop,,,,CVTD Cache Valley Transit District,POINT (-111.836378 41.740991),0,,
7568631,1000160,1000160,-111.839802,41.742173,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839802 41.742173),0,,
7568632,1000161,1000161,-111.839514,41.745208,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839514 41.745208),0,,
7568633,1000162,1000162,-111.839375,41.749806,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839375 41.749806),0,,
7568634,1000163,1000163,-111.839353,41.753141,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839353 41.753141),0,,
7568635,1000164,1000164,-111.839232,41.755726,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.839232 41.755726),0,,
7568636,1000165,1000165,-111.841184,41.75777,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.841184 41.75777),0,,
7568637,1000166,1000166,-111.845379,41.75782,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.845379 41.75782),0,,
7568638,1000167,1000167,-111.848947,41.758336,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.848947 41.758336),0,,
7568639,1000168,1000168,-111.847732,41.765208,3,5743,stop,,,,CVTD Cache Valley Transit District,POINT (-111.847732 41.765208),1,,
7569072,1000169,1000169,-111.826607,41.740822,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.826607 41.740822),0,,
7569073,1000170,1000170,-111.821491,41.740727,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.821491 41.740727),0,,
7569074,1000171,1000171,-111.80928,41.744412,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.80928 41.744412),0,,
7569076,1000172,1000172,-111.804376,41.751619,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.804376 41.751619),0,,
7569077,1000173,1000173,-111.803659,41.757138,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.803659 41.757138),0,,
7569078,1000174,1000174,-111.797936,41.758375,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.797936 41.758375),1,,
7569080,1000175,1000175,-111.841177,41.739201,3,5739,stop,,,,CVTD Cache Valley Transit District,POINT (-111.841177 41.739201),0,,
7569081,1000176,1000176,-111.84518,41.736102,3,5741,stop,,,,CVTD Cache Valley Transit District,POINT (-111.84518 41.736102),0,,
7569082,1000177,1000177,-111.849761,41.733773,3,5721,stop,,,,CVTD Cache Valley Transit District,POINT (-111.849761 41.733773),1,,
7569083,1000178,1000178,-111.849932,41.72915,3,5721,stop,,,,CVTD Cache Valley Transit District,POINT (-111.849932 41.72915),0,,
7569084,1000179,1000179,-111.859042,41.744985,3,5741,stop,,,,CVTD Cache Valley Transit District,POINT (-111.859042 41.744985),0,,
7569086,1000180,1000180,-111.858735,41.756605,3,5741,stop,,,,CVTD Cache Valley Transit District,POINT (-111.858735 41.756605),0,,
7569087,1000181,1000181,-111.85259,41.757746,3,5741,stop,,,,CVTD Cache Valley Transit District,POINT (-111.85259 41.757746),0,,
7569088,1000182,1000182,-111.849133,41.756229,3,5741,stop,,,,CVTD Cache Valley Transit District,POINT (-111.849133 41.756229),0,,
7569089,1000183,1000183,-111.849356,41.748778,3,5741,stop,,,,CVTD Cache Valley Transit District,POINT (-111.849356 41.748778),0,,
7569090,1000184,1000184,-111.849365,41.743798,3,5741,stop,,,,CVTD Cache Valley Transit District,POINT (-111.849365 41.743798),0,,
7569091,1000185,1000185,-111.848864,41.739266,3,5734,stop,,,,CVTD Cache Valley Transit District,POINT (-111.848864 41.739266),0,,
7569092,1000186,1000186,-111.845688,41.739197,3,5734,stop,,,,CVTD Cache Valley Transit District,POINT (-111.845688 41.739197),0,,
7569093,1000187,1000187,-111.841853,41.73914,3,5734,stop,,,,CVTD Cache Valley Transit District,POINT (-111.841853 41.73914),0,,
7569109,1000188,1000188,-111.794635,41.75493,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.794635 41.75493),0,,
7569110,1000189,1000189,-111.794614,41.753187,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.794614 41.753187),0,,
7569111,1000190,1000190,-111.794584,41.750636,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.794584 41.750636),0,,
7569112,1000191,1000191,-111.79682,41.748988,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.79682 41.748988),0,,
7569113,1000192,1000192,-111.796855,41.74539,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.796855 41.74539),0,,
7569114,1000193,1000193,-111.803278,41.744277,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.803278 41.744277),0,,
7569115,1000194,1000194,-111.807223,41.744435,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.807223 41.744435),0,,
7569116,1000195,1000195,-111.810989,41.744495,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.810989 41.744495),0,,
7569117,1000196,1000196,-111.822173,41.740788,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.822173 41.740788),0,,
7569118,1000197,1000197,-111.827304,41.740876,3,5714,stop,,,,CVTD Cache Valley Transit District,POINT (-111.827304 41.740876),0,,
7569907,1000198,1000198,-111.838954,41.715867,3,5742,stop,,,,CVTD Cache Valley Transit District,POINT (-111.838954 41.715867),1,,
7569908,1000199,1000199,-111.842268,41.715685,3,5742,stop,,,,CVTD Cache Valley Transit District,POINT (-111.842268 41.715685),0,,
7569909,1000200,1000200,-111.842431,41.719546,3,5742,stop,,,,CVTD Cache Valley Transit District,POINT (-111.842431 41.719546),0,,
