route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,Spring_Monday - Friday,1_507_120000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_507_120000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_507_120000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_508_130000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_508_130000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_508_130000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_508_130000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_509_140000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_509_140000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_509_140000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_509_140000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_1828_143000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_1828_143000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_1828_143000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_1828_143000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_510_150000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_510_150000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_510_150000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_510_150000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_1829_153000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_1829_153000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_1829_153000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_1829_153000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_511_160000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_511_160000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_511_160000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_511_160000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_514_163000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_514_163000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_514_163000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_514_163000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_512_170000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_512_170000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_512_170000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_512_170000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_515_173000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_515_173000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_515_173000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_515_173000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Spring_Monday - Friday,1_513_180000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Spring_Monday - Friday,1_513_180000__1,"West Logan, BATC",,1, "8", 10,1,1
10,Fall_Monday - Friday,3_513_180000__0,"West Logan, BATC",,0, "8", 10,1,1
10,Fall_Monday - Friday,3_513_180000__1,"West Logan, BATC",,1, "8", 10,1,1
11,Spring_Monday - Friday,1_521_061000_1_0,"NW Logan, 1800 N",,0, "9", 11_1,1,1
11,Fall_Monday - Friday,3_521_061000_1_0,"NW Logan, 1800 N",,0, "9", 11_1,1,1
11,Spring_Monday - Friday,1_522_063000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_522_063000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_522_063000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_522_063000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_523_070000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_523_070000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_523_070000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_523_070000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_524_073000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_524_073000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_524_073000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_524_073000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_525_080000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_525_080000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_525_080000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_525_080000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_526_083000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_526_083000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_526_083000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_526_083000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_527_090000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_527_090000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_527_090000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_527_090000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_528_093000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_528_093000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_528_093000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_528_093000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_529_100000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_529_100000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_529_100000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_529_100000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_530_103000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_530_103000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_530_103000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_530_103000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_531_110000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_531_110000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_531_110000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_531_110000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_532_113000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_532_113000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_532_113000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_532_113000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_533_120000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_533_120000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_533_120000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_533_120000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_534_123000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_534_123000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_534_123000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_534_123000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_535_130000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_535_130000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_535_130000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_535_130000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_536_133000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_536_133000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_536_133000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_536_133000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_537_140000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_537_140000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_537_140000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_537_140000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_538_143000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_538_143000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_538_143000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_538_143000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_539_150000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_539_150000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_539_150000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_539_150000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_540_153000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_540_153000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_540_153000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_540_153000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_541_160000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_541_160000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_541_160000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_541_160000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_542_163000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_542_163000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_542_163000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_542_163000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_543_170000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_543_170000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_543_170000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_543_170000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_544_173000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_544_173000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_544_173000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_544_173000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_545_180000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_545_180000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_545_180000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_545_180000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_546_183000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_546_183000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_546_183000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_546_183000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_547_190000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_547_190000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_547_190000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_547_190000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_548_193000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_548_193000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_548_193000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_548_193000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_549_200000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Spring_Monday - Friday,1_549_200000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Fall_Monday - Friday,3_549_200000__0,"NW Logan, 1800 N",,0, "9", 11,1,1
11,Fall_Monday - Friday,3_549_200000__1,"NW Logan, 1800 N",,1, "9", 11,1,1
11,Spring_Monday - Friday,1_550_203000_2_1,"NW Logan, 1800 N",,1, "9", 11_2,1,1
11,Fall_Monday - Friday,3_550_203000_2_1,"NW Logan, 1800 N",,1, "9", 11_2,1,1
12,Spring_Monday - Friday,1_566_053000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_566_053000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_566_053000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_566_053000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_567_063000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_567_063000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_567_063000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_567_063000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_568_073000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_568_073000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_568_073000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_568_073000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_569_083000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_569_083000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_569_083000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_569_083000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_570_093000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_570_093000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_570_093000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_570_093000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_571_103000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_571_103000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_571_103000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_571_103000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_572_113000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_572_113000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_572_113000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_572_113000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_573_123000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_573_123000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_573_123000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_573_123000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_574_133000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_574_133000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_574_133000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_574_133000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_575_143000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_575_143000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_575_143000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_575_143000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_576_153000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_576_153000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_576_153000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_576_153000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_577_163000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_577_163000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_577_163000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_577_163000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_578_173000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_578_173000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_578_173000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_578_173000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Spring_Monday - Friday,1_1185_183000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Spring_Monday - Friday,1_1185_183000__1,"ICON, Nibley",,1, "11", 12,1,1
12,Fall_Monday - Friday,3_1185_183000__0,"ICON, Nibley",,0, "11", 12,1,1
12,Fall_Monday - Friday,3_1185_183000__1,"ICON, Nibley",,1, "11", 12,1,1
13,Spring_Monday - Friday,1_592_045500__0,"Logan, Lewiston, Preston",,0, "16(1)", 13,1,1
13,Spring_Monday - Friday,1_592_045500__1,"Logan, Lewiston, Preston",,1, "16(1)", 13,1,1
13,Fall_Monday - Friday,3_592_045500__0,"Logan, Lewiston, Preston",,0, "16(1)", 13,1,1
13,Fall_Monday - Friday,3_592_045500__1,"Logan, Lewiston, Preston",,1, "16(1)", 13,1,1
13,Spring_Monday - Friday,1_593_055500__0,"Logan, Lewiston, Preston",,0, "16(2)", 13,1,1
13,Spring_Monday - Friday,1_593_055500__1,"Logan, Lewiston, Preston",,1, "16(2)", 13,1,1
13,Fall_Monday - Friday,3_593_055500__0,"Logan, Lewiston, Preston",,0, "16(2)", 13,1,1
13,Fall_Monday - Friday,3_593_055500__1,"Logan, Lewiston, Preston",,1, "16(2)", 13,1,1
14,Spring_Monday - Friday,1_579_050000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_579_050000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_579_050000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_579_050000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Spring_Monday - Friday,1_1864_054500__0,"USU, Smithfield, Richmond",,0, "15 Peak", 14,1,1
14,Spring_Monday - Friday,1_1864_054500__1,"USU, Smithfield, Richmond",,1, "15 Peak", 14,1,1
14,Fall_Monday - Friday,3_1864_054500__0,"USU, Smithfield, Richmond",,0, "15 Peak", 14,1,1
14,Fall_Monday - Friday,3_1864_054500__1,"USU, Smithfield, Richmond",,1, "15 Peak", 14,1,1
14,Spring_Monday - Friday,1_581_063000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_581_063000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_581_063000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_581_063000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Spring_Monday - Friday,1_1865_071500__0,"USU, Smithfield, Richmond",,0, "15 Peak", 14,1,1
14,Spring_Monday - Friday,1_1865_071500__1,"USU, Smithfield, Richmond",,1, "15 Peak", 14,1,1
14,Fall_Monday - Friday,3_1865_071500__0,"USU, Smithfield, Richmond",,0, "15 Peak", 14,1,1
14,Fall_Monday - Friday,3_1865_071500__1,"USU, Smithfield, Richmond",,1, "15 Peak", 14,1,1
14,Spring_Monday - Friday,1_583_080000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_583_080000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_583_080000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_583_080000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Spring_Monday - Friday,1_584_093000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_584_093000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_584_093000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_584_093000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Spring_Monday - Friday,1_585_110000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_585_110000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_585_110000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_585_110000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Spring_Monday - Friday,1_586_123000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_586_123000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_586_123000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_586_123000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Spring_Monday - Friday,1_587_140000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_587_140000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_587_140000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_587_140000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Spring_Monday - Friday,1_1866_144500__0,"USU, Smithfield, Richmond",,0, "15 Peak", 14,1,1
14,Spring_Monday - Friday,1_1866_144500__1,"USU, Smithfield, Richmond",,1, "15 Peak", 14,1,1
14,Fall_Monday - Friday,3_1866_144500__0,"USU, Smithfield, Richmond",,0, "15 Peak", 14,1,1
14,Fall_Monday - Friday,3_1866_144500__1,"USU, Smithfield, Richmond",,1, "15 Peak", 14,1,1
14,Spring_Monday - Friday,1_589_153000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_589_153000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_589_153000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_589_153000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Spring_Monday - Friday,1_1867_161500__0,"USU, Smithfield, Richmond",,0, "15 Peak", 14,1,1
14,Spring_Monday - Friday,1_1867_161500__1,"USU, Smithfield, Richmond",,1, "15 Peak", 14,1,1
14,Fall_Monday - Friday,3_1867_161500__0,"USU, Smithfield, Richmond",,0, "15 Peak", 14,1,1
14,Fall_Monday - Friday,3_1867_161500__1,"USU, Smithfield, Richmond",,1, "15 Peak", 14,1,1
14,Spring_Monday - Friday,1_591_170000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_591_170000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_591_170000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_591_170000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Spring_Monday - Friday,1_1191_183000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Spring_Monday - Friday,1_1191_183000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
14,Fall_Monday - Friday,3_1191_183000__0,"USU, Smithfield, Richmond",,0, "15", 14,1,1
14,Fall_Monday - Friday,3_1191_183000__1,"USU, Smithfield, Richmond",,1, "15", 14,1,1
15,Spring_Monday - Friday,1_594_162500__0,"Logan, Lewiston, Preston",,0, "16(1)", 15,1,1
15,Spring_Monday - Friday,1_594_162500__1,"Logan, Lewiston, Preston",,1, "16(1)", 15,1,1
15,Fall_Monday - Friday,3_594_162500__0,"Logan, Lewiston, Preston",,0, "16(1)", 15,1,1
15,Fall_Monday - Friday,3_594_162500__1,"Logan, Lewiston, Preston",,1, "16(1)", 15,1,1
15,Spring_Monday - Friday,1_595_172500__0,"Logan, Lewiston, Preston",,0, "16(2)", 15,1,1
